score_differential,yardline_100,game_date,defteam,home_team,away_team,posteam,posteam_type,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,qtr,down,goal_to_go,shotgun,no_huddle,play_type,ColumnA
-4,45,10/1/2017,MIN,MIN,DET,DET,away,9,9,1809,Half1,0,9,2,2,0,Yes,No,pass,"short,right,short,right"
4,53,10/1/2017,DET,MIN,DET,MIN,home,895,1795,1795,Half2,0,10,3,1,0,No,No,run,"middle,middle"
4,49,10/1/2017,DET,MIN,DET,MIN,home,861,1761,1761,Half2,0,10,3,2,0,No,No,run,
-4,47,10/1/2017,MIN,MIN,DET,DET,away,858,1758,1758,Half2,0,11,3,1,0,No,No,run,"right,guard,right,guard"
-4,43,10/1/2017,MIN,MIN,DET,DET,away,823,1723,1723,Half2,0,11,3,2,0,No,No,pass,"short,right,short,right"
-4,27,10/1/2017,MIN,MIN,DET,DET,away,788,1688,1688,Half2,0,11,3,1,0,No,No,run,"middle,middle"
-4,25,10/1/2017,MIN,MIN,DET,DET,away,742,1642,1642,Half2,0,11,3,2,0,No,No,pass,"short,left,short,left"
-4,17,10/1/2017,MIN,MIN,DET,DET,away,700,1600,1600,Half2,0,11,3,1,0,No,No,run,"middle,middle"
-4,18,10/1/2017,MIN,MIN,DET,DET,away,655,1555,1555,Half2,0,11,3,2,0,Yes,No,pass,"short,right,short,right"
-4,18,10/1/2017,MIN,MIN,DET,DET,away,649,1549,1549,Half2,0,11,3,3,0,Yes,No,pass,"short,right,short,right"
1,82,10/1/2017,DET,MIN,DET,MIN,home,635,1535,1535,Half2,0,12,3,1,0,No,No,run,"middle,middle"
-1,29,10/1/2017,MIN,MIN,DET,DET,away,625,1525,1525,Half2,0,13,3,1,0,No,No,run,"middle,middle"
-1,21,10/1/2017,MIN,MIN,DET,DET,away,578,1478,1478,Half2,0,13,3,2,0,No,No,run,"left,guard,left,guard"
-1,18,10/1/2017,MIN,MIN,DET,DET,away,535,1435,1435,Half2,0,13,3,1,0,No,No,pass,"short,right,short,right"
-1,3,10/1/2017,MIN,MIN,DET,DET,away,491,1391,1391,Half2,0,13,3,1,1,No,No,pass,"short,left,short,left"
-7,61,10/1/2017,DET,MIN,DET,MIN,home,472,1372,1372,Half2,0,14,3,1,0,Yes,No,pass,"deep,right,deep,right"
-7,61,10/1/2017,DET,MIN,DET,MIN,home,464,1364,1364,Half2,0,14,3,2,0,Yes,No,pass,"short,middle,short,middle"
-7,59,10/1/2017,DET,MIN,DET,MIN,home,437,1337,1337,Half2,0,14,3,3,0,Yes,No,pass,"short,left,short,left"
7,94,10/1/2017,MIN,MIN,DET,DET,away,425,1325,1325,Half2,0,15,3,1,0,No,No,run,"middle,middle"
7,89,10/1/2017,MIN,MIN,DET,DET,away,382,1282,1282,Half2,0,15,3,2,0,Yes,No,pass,"short,left,short,left"
7,83,10/1/2017,MIN,MIN,DET,DET,away,346,1246,1246,Half2,0,15,3,1,0,No,No,run,"right,guard,right,guard"
7,80,10/1/2017,MIN,MIN,DET,DET,away,309,1209,1209,Half2,0,15,3,2,0,Yes,No,pass,"short,left,short,left"
7,68,10/1/2017,MIN,MIN,DET,DET,away,275,1175,1175,Half2,0,15,3,1,0,No,No,run,"right,end,right,end"
7,68,10/1/2017,MIN,MIN,DET,DET,away,233,1133,1133,Half2,0,15,3,2,0,Yes,No,pass,"short,right,short,right"
7,65,10/1/2017,MIN,MIN,DET,DET,away,188,1088,1088,Half2,0,15,3,3,0,Yes,No,pass,
-7,60,10/1/2017,DET,MIN,DET,MIN,home,169,1069,1069,Half2,0,16,3,1,0,No,No,run,"left,guard,left,guard"
-7,55,10/1/2017,DET,MIN,DET,MIN,home,132,1032,1032,Half2,0,16,3,2,0,No,No,pass,"deep,left,deep,left"
-7,23,10/1/2017,DET,MIN,DET,MIN,home,97,997,997,Half2,0,16,3,1,0,Yes,No,run,"middle,middle"
-7,21,10/1/2017,DET,MIN,DET,MIN,home,60,960,960,Half2,0,16,3,2,0,No,No,pass,"deep,left,deep,left"
-7,21,10/1/2017,DET,MIN,DET,MIN,home,55,955,955,Half2,0,16,3,3,0,Yes,No,pass,"short,left,short,left"
7,71,10/1/2017,MIN,MIN,DET,DET,away,45,945,945,Half2,0,17,3,1,0,No,No,run,"right,tackle,right,tackle"
7,71,10/1/2017,MIN,MIN,DET,DET,away,900,900,900,Half2,0,17,4,2,0,Yes,No,pass,"short,left,short,left"
7,60,10/1/2017,MIN,MIN,DET,DET,away,858,858,858,Half2,0,17,4,1,0,No,No,pass,
7,65,10/1/2017,MIN,MIN,DET,DET,away,809,809,809,Half2,0,17,4,2,0,Yes,Yes,run,"right,tackle,right,tackle"
7,59,10/1/2017,MIN,MIN,DET,DET,away,745,745,745,Half2,0,17,4,3,0,Yes,No,pass,"short,right,short,right"
-7,95,10/1/2017,DET,MIN,DET,MIN,home,727,727,727,Half2,0,18,4,1,0,Yes,No,run,"right,guard,right,guard"
-7,92,10/1/2017,DET,MIN,DET,MIN,home,689,689,689,Half2,0,18,4,2,0,No,No,run,"middle,middle"
-7,87,10/1/2017,DET,MIN,DET,MIN,home,651,651,651,Half2,0,18,4,3,0,Yes,No,pass,"short,right,short,right"
7,64,10/1/2017,MIN,MIN,DET,DET,away,638,638,638,Half2,0,19,4,1,0,No,No,run,"middle,middle"
7,66,10/1/2017,MIN,MIN,DET,DET,away,601,601,601,Half2,0,19,4,2,0,No,No,run,"right,guard,right,guard"
7,64,10/1/2017,MIN,MIN,DET,DET,away,558,558,558,Half2,0,19,4,3,0,Yes,No,pass,
-7,76,10/1/2017,DET,MIN,DET,MIN,home,496,496,496,Half2,0,20,4,1,0,Yes,No,pass,"short,right,short,right"
-7,71,10/1/2017,DET,MIN,DET,MIN,home,458,458,458,Half2,0,20,4,2,0,Yes,No,pass,"short,middle,short,middle"
-7,71,10/1/2017,DET,MIN,DET,MIN,home,454,454,454,Half2,0,20,4,3,0,Yes,No,pass,"short,right,short,right"
-7,61,10/1/2017,DET,MIN,DET,MIN,home,410,410,410,Half2,0,20,4,1,0,Yes,No,pass,"deep,right,deep,right"
-7,61,10/1/2017,DET,MIN,DET,MIN,home,404,404,404,Half2,0,20,4,2,0,Yes,No,run,"right,guard,right,guard"
-7,48,10/1/2017,DET,MIN,DET,MIN,home,360,360,360,Half2,0,20,4,1,0,Yes,No,pass,"short,left,short,left"
-7,42,10/1/2017,DET,MIN,DET,MIN,home,329,329,329,Half2,0,20,4,2,0,Yes,No,pass,"deep,left,deep,left"
-7,42,10/1/2017,DET,MIN,DET,MIN,home,324,324,324,Half2,0,20,4,3,0,Yes,No,pass,"short,middle,short,middle"
-7,27,10/1/2017,DET,MIN,DET,MIN,home,283,283,283,Half2,0,20,4,1,0,Yes,No,pass,"short,right,short,right"
-7,8,10/1/2017,DET,MIN,DET,MIN,home,239,239,239,Half2,0,20,4,1,1,Yes,No,run,"right,end,right,end"
-7,4,10/1/2017,DET,MIN,DET,MIN,home,195,195,195,Half2,0,20,4,2,1,Yes,No,run,"middle,middle"
-7,3,10/1/2017,DET,MIN,DET,MIN,home,151,151,151,Half2,0,20,4,3,1,Yes,No,pass,
-7,14,10/1/2017,DET,MIN,DET,MIN,home,139,139,139,Half2,0,20,4,4,1,Yes,No,pass,"short,left,short,left"
7,86,10/1/2017,MIN,MIN,DET,DET,away,132,132,132,Half2,0,21,4,1,0,No,No,run,"right,guard,right,guard"
7,85,10/1/2017,MIN,MIN,DET,DET,away,127,127,127,Half2,0,21,4,2,0,No,No,run,"left,tackle,left,tackle"
7,93,10/1/2017,MIN,MIN,DET,DET,away,123,123,123,Half2,0,21,4,3,0,Yes,No,run,"middle,middle"
-7,56,10/1/2017,DET,MIN,DET,MIN,home,111,111,111,Half2,0,22,4,1,0,Yes,No,pass,"short,middle,short,middle"
0,81,10/1/2017,BUF,ATL,BUF,ATL,home,894,1794,3594,Half1,0,1,1,1,0,No,No,pass,"short,right,short,right"
0,76,10/1/2017,BUF,ATL,BUF,ATL,home,860,1760,3560,Half1,0,1,1,2,0,No,No,run,"left,end,left,end"
0,65,10/1/2017,BUF,ATL,BUF,ATL,home,825,1725,3525,Half1,0,1,1,1,0,No,No,pass,"short,left,short,left"
0,57,10/1/2017,BUF,ATL,BUF,ATL,home,794,1694,3494,Half1,0,1,1,2,0,No,No,run,"left,end,left,end"
0,50,10/1/2017,BUF,ATL,BUF,ATL,home,752,1652,3452,Half1,0,1,1,1,0,No,No,run,"left,tackle,left,tackle"
0,47,10/1/2017,BUF,ATL,BUF,ATL,home,718,1618,3418,Half1,0,1,1,2,0,No,No,pass,"short,left,short,left"
0,47,10/1/2017,BUF,ATL,BUF,ATL,home,712,1612,3412,Half1,0,1,1,3,0,Yes,No,pass,"short,left,short,left"
0,91,10/1/2017,ATL,ATL,BUF,BUF,away,693,1593,3393,Half1,0,2,1,1,0,No,No,pass,"short,left,short,left"
0,83,10/1/2017,ATL,ATL,BUF,BUF,away,665,1565,3365,Half1,0,2,1,2,0,No,No,run,"right,tackle,right,tackle"
0,76,10/1/2017,ATL,ATL,BUF,BUF,away,633,1533,3333,Half1,0,2,1,1,0,Yes,No,pass,"short,right,short,right"
0,70,10/1/2017,ATL,ATL,BUF,BUF,away,609,1509,3309,Half1,0,2,1,2,0,No,No,pass,"short,right,short,right"
0,56,10/1/2017,ATL,ATL,BUF,BUF,away,582,1482,3282,Half1,0,2,1,1,0,No,No,run,"left,end,left,end"
0,57,10/1/2017,ATL,ATL,BUF,BUF,away,548,1448,3248,Half1,0,2,1,2,0,Yes,No,run,"left,guard,left,guard"
0,63,10/1/2017,ATL,ATL,BUF,BUF,away,524,1424,3224,Half1,0,2,1,2,0,Yes,No,pass,"short,middle,short,middle"
0,63,10/1/2017,ATL,ATL,BUF,BUF,away,521,1421,3221,Half1,0,2,1,3,0,Yes,No,pass,"short,right,short,right"
0,46,10/1/2017,ATL,ATL,BUF,BUF,away,476,1376,3176,Half1,0,2,1,1,0,Yes,No,run,"left,end,left,end"
0,43,10/1/2017,ATL,ATL,BUF,BUF,away,438,1338,3138,Half1,0,2,1,2,0,Yes,No,pass,"short,left,short,left"
0,31,10/1/2017,ATL,ATL,BUF,BUF,away,400,1300,3100,Half1,0,2,1,1,0,No,No,pass,
0,40,10/1/2017,ATL,ATL,BUF,BUF,away,357,1257,3057,Half1,0,2,1,2,0,Yes,No,run,"right,guard,right,guard"
0,38,10/1/2017,ATL,ATL,BUF,BUF,away,318,1218,3018,Half1,0,2,1,3,0,Yes,No,pass,"deep,right,deep,right"
0,99,10/1/2017,BUF,ATL,BUF,ATL,home,302,1202,3002,Half1,0,3,1,1,0,No,No,pass,"short,left,short,left"
0,99,10/1/2017,BUF,ATL,BUF,ATL,home,296,1196,2996,Half1,0,3,1,2,0,No,No,run,"left,tackle,left,tackle"
0,98,10/1/2017,BUF,ATL,BUF,ATL,home,258,1158,2958,Half1,0,3,1,3,0,Yes,No,pass,"short,middle,short,middle"
0,82,10/1/2017,BUF,ATL,BUF,ATL,home,220,1120,2920,Half1,0,3,1,1,0,Yes,No,pass,"short,middle,short,middle"
0,64,10/1/2017,BUF,ATL,BUF,ATL,home,184,1084,2884,Half1,0,3,1,1,0,No,No,run,"left,end,left,end"
0,66,10/1/2017,BUF,ATL,BUF,ATL,home,147,1047,2847,Half1,0,3,1,2,0,Yes,No,run,"left,tackle,left,tackle"
0,60,10/1/2017,BUF,ATL,BUF,ATL,home,112,1012,2812,Half1,0,3,1,3,0,Yes,No,pass,"short,right,short,right"
0,51,10/1/2017,BUF,ATL,BUF,ATL,home,70,970,2770,Half1,0,3,1,1,0,No,No,pass,"deep,right,deep,right"
0,51,10/1/2017,BUF,ATL,BUF,ATL,home,64,964,2764,Half1,0,3,1,2,0,No,No,run,"right,tackle,right,tackle"
0,50,10/1/2017,BUF,ATL,BUF,ATL,home,22,922,2722,Half1,0,3,1,3,0,Yes,No,pass,"short,left,short,left"
0,90,10/1/2017,ATL,ATL,BUF,BUF,away,9,909,2709,Half1,0,4,1,1,0,No,No,run,"right,end,right,end"
0,95,10/1/2017,ATL,ATL,BUF,BUF,away,893,893,2693,Half1,0,4,2,2,0,No,No,pass,"deep,left,deep,left"
0,95,10/1/2017,ATL,ATL,BUF,BUF,away,889,889,2689,Half1,0,4,2,3,0,Yes,No,pass,
0,54,10/1/2017,BUF,ATL,BUF,ATL,home,866,866,2666,Half1,0,5,2,1,0,No,No,run,"left,end,left,end"
0,45,10/1/2017,BUF,ATL,BUF,ATL,home,823,823,2623,Half1,0,5,2,2,0,No,No,run,"right,end,right,end"
0,26,10/1/2017,BUF,ATL,BUF,ATL,home,752,752,2552,Half1,0,5,2,1,0,Yes,No,run,"left,tackle,left,tackle"
0,22,10/1/2017,BUF,ATL,BUF,ATL,home,716,716,2516,Half1,0,5,2,2,0,Yes,No,pass,"short,right,short,right"
0,13,10/1/2017,BUF,ATL,BUF,ATL,home,675,675,2475,Half1,0,5,2,3,0,Yes,No,pass,"short,right,short,right"
-3,77,10/1/2017,ATL,ATL,BUF,BUF,away,625,625,2425,Half1,0,6,2,1,0,No,No,pass,"deep,left,deep,left"
-3,77,10/1/2017,ATL,ATL,BUF,BUF,away,618,618,2418,Half1,0,6,2,2,0,No,No,run,"right,guard,right,guard"
-3,72,10/1/2017,ATL,ATL,BUF,BUF,away,579,579,2379,Half1,0,6,2,3,0,Yes,No,run,"left,tackle,left,tackle"
-3,66,10/1/2017,ATL,ATL,BUF,BUF,away,544,544,2344,Half1,0,6,2,1,0,No,No,run,"right,guard,right,guard"
-3,61,10/1/2017,ATL,ATL,BUF,BUF,away,509,509,2309,Half1,0,6,2,2,0,No,No,run,"left,guard,left,guard"
-3,57,10/1/2017,ATL,ATL,BUF,BUF,away,484,484,2284,Half1,0,6,2,3,0,No,No,run,"right,tackle,right,tackle"
-3,53,10/1/2017,ATL,ATL,BUF,BUF,away,443,443,2243,Half1,0,6,2,1,0,No,No,pass,"deep,right,deep,right"
-4,75,10/1/2017,BUF,ATL,BUF,ATL,home,411,411,2211,Half1,0,7,2,1,0,No,No,run,"left,tackle,left,tackle"
-4,66,10/1/2017,BUF,ATL,BUF,ATL,home,377,377,2177,Half1,0,7,2,2,0,No,No,run,"right,tackle,right,tackle"
-4,65,10/1/2017,BUF,ATL,BUF,ATL,home,355,355,2155,Half1,0,7,2,1,0,No,No,pass,"short,right,short,right"
-4,65,10/1/2017,BUF,ATL,BUF,ATL,home,350,350,2150,Half1,0,7,2,2,0,No,No,run,"right,end,right,end"
-4,67,10/1/2017,BUF,ATL,BUF,ATL,home,308,308,2108,Half1,0,7,2,3,0,Yes,No,pass,"short,left,short,left"
4,85,10/1/2017,ATL,ATL,BUF,BUF,away,263,263,2063,Half1,0,8,2,1,0,No,No,pass,"short,middle,short,middle"
4,85,10/1/2017,ATL,ATL,BUF,BUF,away,260,260,2060,Half1,0,8,2,2,0,Yes,No,run,"right,end,right,end"
4,82,10/1/2017,ATL,ATL,BUF,BUF,away,221,221,2021,Half1,0,8,2,3,0,Yes,No,pass,"deep,right,deep,right"
-4,78,10/1/2017,BUF,ATL,BUF,ATL,home,200,200,2000,Half1,0,9,2,1,0,Yes,No,pass,"deep,left,deep,left"
-4,39,10/1/2017,BUF,ATL,BUF,ATL,home,187,187,1987,Half1,0,9,2,1,0,No,No,pass,"deep,right,deep,right"
-4,39,10/1/2017,BUF,ATL,BUF,ATL,home,181,181,1981,Half1,0,9,2,2,0,Yes,No,pass,"short,middle,short,middle"
-4,25,10/1/2017,BUF,ATL,BUF,ATL,home,140,140,1940,Half1,0,9,2,1,0,Yes,No,run,"right,guard,right,guard"
-4,16,10/1/2017,BUF,ATL,BUF,ATL,home,120,120,1920,Half1,0,9,2,2,0,No,No,run,"left,end,left,end"
-4,13,10/1/2017,BUF,ATL,BUF,ATL,home,78,78,1878,Half1,0,9,2,1,0,Yes,No,pass,"short,middle,short,middle"
-4,9,10/1/2017,BUF,ATL,BUF,ATL,home,36,36,1836,Half1,0,9,2,2,0,No,No,run,"left,guard,left,guard"
-4,5,10/1/2017,BUF,ATL,BUF,ATL,home,31,31,1831,Half1,0,9,2,3,0,No,No,run,"right,end,right,end"
-3,75,10/1/2017,ATL,ATL,BUF,BUF,away,18,18,1818,Half1,0,10,2,1,0,Yes,No,pass,"deep,right,deep,right"
-3,75,10/1/2017,ATL,ATL,BUF,BUF,away,12,12,1812,Half1,0,10,2,2,0,Yes,No,run,"right,tackle,right,tackle"
-3,75,10/1/2017,ATL,ATL,BUF,BUF,away,900,1800,1800,Half2,0,11,3,1,0,No,No,pass,
-3,84,10/1/2017,ATL,ATL,BUF,BUF,away,862,1762,1762,Half2,0,11,3,2,0,Yes,No,run,"right,tackle,right,tackle"
-3,84,10/1/2017,ATL,ATL,BUF,BUF,away,828,1728,1728,Half2,0,11,3,3,0,Yes,No,pass,"short,left,short,left"
3,80,10/1/2017,BUF,ATL,BUF,ATL,home,791,1691,1691,Half2,0,12,3,1,0,No,No,pass,"short,right,short,right"
3,71,10/1/2017,BUF,ATL,BUF,ATL,home,762,1662,1662,Half2,0,12,3,2,0,No,No,run,"left,tackle,left,tackle"
3,65,10/1/2017,BUF,ATL,BUF,ATL,home,735,1635,1635,Half2,0,12,3,1,0,No,No,pass,"short,right,short,right"
3,54,10/1/2017,BUF,ATL,BUF,ATL,home,704,1604,1604,Half2,0,12,3,1,0,No,No,run,"right,end,right,end"
3,53,10/1/2017,BUF,ATL,BUF,ATL,home,669,1569,1569,Half2,0,12,3,2,0,No,No,pass,"short,left,short,left"
-3,82,10/1/2017,BUF,ATL,BUF,ATL,home,650,1550,1550,Half2,0,13,3,1,0,No,No,run,"right,guard,right,guard"
-3,78,10/1/2017,BUF,ATL,BUF,ATL,home,614,1514,1514,Half2,0,13,3,2,0,No,No,run,"right,guard,right,guard"
-3,78,10/1/2017,BUF,ATL,BUF,ATL,home,569,1469,1469,Half2,0,13,3,3,0,Yes,No,pass,"short,right,short,right"
-3,70,10/1/2017,BUF,ATL,BUF,ATL,home,540,1440,1440,Half2,0,13,3,1,0,No,No,pass,"short,right,short,right"
